73812917000;73812919999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812920000;73812920299;Ростелеком;Rostelekom;
73812920300;73812920999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812921000;73812922999;Доступная телефонная связь;Dostupnaya telefonnaya svyaz;
73812923000;73812924999;Ростелеком;Rostelekom;
73812925000;73812925499;Смартком;Smartkom;
73812925500;73812927199;Ростелеком;Rostelekom;
73812927200;73812927699;ОмКомТел;OmKomTel;
73812927700;73812936999;Ростелеком;Rostelekom;
73812937000;73812937899;СИБАГРОХОЛДИНГ;SIBAGROKhOLDING;
73812937900;73812937999;СИБАГРОХОЛДИНГ;SIBAGROKhOLDING;
73812938000;73812946399;Ростелеком;Rostelekom;
73812946400;73812946499;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812946500;73812946999;Ростелеком;Rostelekom;
73812947000;73812947999;Омский Бекон;Omskii Bekon;
73812948000;73812953399;Ростелеком;Rostelekom;
73812953400;73812954099;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812954100;73812971899;Ростелеком;Rostelekom;
73812971900;73812971999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812972000;73812972500;АВАНТЕЛ;AVANTEL;
73812972501;73812975500;Омские кабельные сети;Omskie kabelnye seti;
73812975501;73812975999;АВАНТЕЛ;AVANTEL;
73812976000;73812976299;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812976300;73812979649;Ростелеком;Rostelekom;
73812979650;73812979699;ОмКомТел;OmKomTel;
73812979700;73812983999;Ростелеком;Rostelekom;
73812984000;73812987999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812988000;73812999999;Ростелеком;Rostelekom;
73814121000;73814121099;Ростелеком;Rostelekom;
73814121100;73814121199;Ростелеком;Rostelekom;
73814122000;73814122631;Ростелеком;Rostelekom;
73814122632;73814122699;Ростелеком;Rostelekom;
73814123000;73814123999;Ростелеком;Rostelekom;
73814131100;73814131299;Ростелеком;Rostelekom;
73814131300;73814131349;Ростелеком;Rostelekom;
73814131700;73814131799;Ростелеком;Rostelekom;
73814132100;73814132399;Ростелеком;Rostelekom;
73814133300;73814133659;Ростелеком;Rostelekom;
73814134300;73814134599;Ростелеком;Rostelekom;
73814135400;73814135759;Ростелеком;Rostelekom;
73814136464;73814136899;Ростелеком;Rostelekom;
73814137100;73814137399;Ростелеком;Rostelekom;
73814138500;73814138899;Ростелеком;Rostelekom;
73815021000;73815022159;Ростелеком;Rostelekom;
73815023000;73815023049;Ростелеком;Rostelekom;
73815023100;73815023299;Ростелеком;Rostelekom;
73815023310;73815023359;Ростелеком;Rostelekom;
73815023400;73815023499;Ростелеком;Rostelekom;
73815023510;73815023559;Ростелеком;Rostelekom;
73815023610;73815023659;Ростелеком;Rostelekom;
73815023700;73815023949;Ростелеком;Rostelekom;
73815024000;73815024019;Ростелеком;Rostelekom;
73815024100;73815024359;Ростелеком;Rostelekom;
73815024500;73815024799;Ростелеком;Rostelekom;
73815024810;73815024859;Ростелеком;Rostelekom;
73815028200;73815028399;Ростелеком;Rostelekom;
73815028400;73815028449;Ростелеком;Rostelekom;
73815121000;73815123299;Ростелеком;Rostelekom;
73815124000;73815124827;Ростелеком;Rostelekom;
73815133100;73815133499;Ростелеком;Rostelekom;
73815133600;73815133949;Ростелеком;Rostelekom;
73815134100;73815134199;Ростелеком;Rostelekom;
73815134210;73815134259;Ростелеком;Rostelekom;
73815134300;73815134699;Ростелеком;Rostelekom;
73815135000;73815135719;Ростелеком;Rostelekom;
73815136300;73815136659;Ростелеком;Rostelekom;
73815136700;73815136939;Ростелеком;Rostelekom;
73815137000;73815137639;Ростелеком;Rostelekom;
73815138010;73815138059;Ростелеком;Rostelekom;
73815138100;73815138899;Ростелеком;Rostelekom;
73815139100;73815139299;Ростелеком;Rostelekom;
73815139310;73815139359;Ростелеком;Rostelekom;
73815139410;73815139459;Ростелеком;Rostelekom;
73815221000;73815221999;Ростелеком;Rostelekom;
73815222100;73815222799;Ростелеком;Rostelekom;
73815222800;73815222899;Ростелеком;Rostelekom;
73815224100;73815224355;Ростелеком;Rostelekom;
73815232100;73815232611;Ростелеком;Rostelekom;
73815233100;73815233559;Ростелеком;Rostelekom;
73815233710;73815233759;Ростелеком;Rostelekom;
73815234100;73815234355;Ростелеком;Rostelekom;
73815235100;73815235549;Ростелеком;Rostelekom;
73815235610;73815235659;Ростелеком;Rostelekom;
73815235700;73815235755;Ростелеком;Rostelekom;
73815236200;73815236511;Ростелеком;Rostelekom;
73815237200;73815237455;Ростелеком;Rostelekom;
73815237500;73815237627;Ростелеком;Rostelekom;
73815238100;73815238499;Ростелеком;Rostelekom;
73815238500;73815238549;Ростелеком;Rostelekom;
73815239200;73815239455;Ростелеком;Rostelekom;
73815321000;73815323999;Ростелеком;Rostelekom;
73815324100;73815324611;Ростелеком;Rostelekom;
73815344100;73815344795;Ростелеком;Rostelekom;
73815351200;73815351449;Ростелеком;Rostelekom;
73815352100;73815352531;Ростелеком;Rostelekom;
73815353200;73815353607;Ростелеком;Rostelekom;
73815355200;73815355499;Ростелеком;Rostelekom;
73815355500;73815355549;Ростелеком;Rostelekom;
73815356200;73815356439;Ростелеком;Rostelekom;
73815357200;73815357487;Ростелеком;Rostelekom;
73815358200;73815358439;Ростелеком;Rostelekom;
73815359200;73815359271;Ростелеком;Rostelekom;
73815359400;73815359499;Ростелеком;Rostelekom;
73815359500;73815359549;Ростелеком;Rostelekom;
73815359610;73815359659;Ростелеком;Rostelekom;
73815421000;73815422583;Ростелеком;Rostelekom;
73815422600;73815422647;Ростелеком;Rostelekom;
73815433110;73815433159;Ростелеком;Rostelekom;
73815433200;73815433299;Ростелеком;Rostelekom;
73815433400;73815433719;Ростелеком;Rostelekom;
73815434110;73815434159;Ростелеком;Rostelekom;
73815434200;73815434399;Ростелеком;Rostelekom;
73815434410;73815434459;Ростелеком;Rostelekom;
73815434610;73815434659;Ростелеком;Rostelekom;
73815434710;73815434759;Ростелеком;Rostelekom;
73815435100;73815435299;Ростелеком;Rostelekom;
73815435600;73815435671;Ростелеком;Rostelekom;
73815435700;73815435849;Ростелеком;Rostelekom;
73815437110;73815437159;Ростелеком;Rostelekom;
73815439200;73815439299;Ростелеком;Rostelekom;
73815521000;73815524099;Ростелеком;Rostelekom;
73815524100;73815524499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73815524500;73815524999;Ростелеком;Rostelekom;
73815525000;73815525511;Ростелеком;Rostelekom;
73815526000;73815528223;Ростелеком;Rostelekom;
73815529800;73815529899;Ростелеком;Rostelekom;
73815529999;73815529999;Ростелеком;Rostelekom;
73815540100;73815540499;Ростелеком;Rostelekom;
73815541100;73815541363;Ростелеком;Rostelekom;
73815542100;73815542435;Ростелеком;Rostelekom;
73815543100;73815543449;Ростелеком;Rostelekom;
73815543450;73815543499;Ростелеком;Rostelekom;
73815544110;73815544159;Ростелеком;Rostelekom;
73815544200;73815544319;Ростелеком;Rostelekom;
73815544400;73815544599;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73815544600;73815544799;Ростелеком;Rostelekom;
73815545100;73815545299;Ростелеком;Rostelekom;
73815546100;73815546199;Ростелеком;Rostelekom;
73815546210;73815546259;Ростелеком;Rostelekom;
73815547100;73815547299;Ростелеком;Rostelekom;
73815548100;73815548315;Ростелеком;Rostelekom;
73815549100;73815549299;Ростелеком;Rostelekom;
73815551000;73815551612;Ростелеком;Rostelekom;
73815553100;73815553339;Ростелеком;Rostelekom;
73815554100;73815554199;Ростелеком;Rostelekom;
73815555100;73815555299;Ростелеком;Rostelekom;
73815556100;73815556299;Ростелеком;Rostelekom;
73815621000;73815623512;Ростелеком;Rostelekom;
73815633100;73815633349;Ростелеком;Rostelekom;
73815633400;73815633739;Ростелеком;Rostelekom;
73815633800;73815633849;Ростелеком;Rostelekom;
73815634300;73815634739;Ростелеком;Rostelekom;
73815634800;73815634849;Ростелеком;Rostelekom;
73815635100;73815635849;Ростелеком;Rostelekom;
73815635900;73815635949;Ростелеком;Rostelekom;
73815636100;73815636399;Ростелеком;Rostelekom;
73815637100;73815637324;Ростелеком;Rostelekom;
73815639410;73815639459;Ростелеком;Rostelekom;
73815721000;73815722583;Ростелеком;Rostelekom;
73815731100;73815731299;Ростелеком;Rostelekom;
73815732100;73815732199;Ростелеком;Rostelekom;
73815733100;73815733339;Ростелеком;Rostelekom;
73815733340;73815733399;Ростелеком;Rostelekom;
73815734100;73815734839;Ростелеком;Rostelekom;
73815734900;73815734999;Ростелеком;Rostelekom;
73815735100;73815735339;Ростелеком;Rostelekom;
73815736300;73815736419;Ростелеком;Rostelekom;
73815737110;73815737159;Ростелеком;Rostelekom;
73815738100;73815738259;Ростелеком;Rostelekom;
73815739100;73815739349;Ростелеком;Rostelekom;
73815739350;73815739399;Ростелеком;Rostelekom;
73815821000;73815823183;Ростелеком;Rostelekom;
73815832200;73815832399;Ростелеком;Rostelekom;
73815833100;73815833199;Ростелеком;Rostelekom;
73815834100;73815834567;Ростелеком;Rostelekom;
73815834568;73815834599;Ростелеком;Rostelekom;
73815834600;73815834949;Ростелеком;Rostelekom;
73815835000;73815835099;Ростелеком;Rostelekom;
73815835100;73815835239;Ростелеком;Rostelekom;
73815835300;73815835449;Ростелеком;Rostelekom;
73815835500;73815835549;Ростелеком;Rostelekom;
73815835550;73815835599;Ростелеком;Rostelekom;
73815835600;73815835669;Ростелеком;Rostelekom;
73815835800;73815835899;Ростелеком;Rostelekom;
73815836000;73815836419;Ростелеком;Rostelekom;
73815836500;73815836667;Ростелеком;Rostelekom;
73815836668;73815836699;Ростелеком;Rostelekom;
73815836700;73815836999;Ростелеком;Rostelekom;
73815838100;73815838299;Ростелеком;Rostelekom;
73815921000;73815922535;Ростелеком;Rostelekom;
73815922600;73815922649;Ростелеком;Rostelekom;
73815931300;73815931475;Ростелеком;Rostelekom;
73815932300;73815932475;Ростелеком;Rostelekom;
73815933100;73815933293;Ростелеком;Rostelekom;
73815934100;73815934369;Ростелеком;Rostelekom;
73815935000;73815935031;Ростелеком;Rostelekom;
73815935100;73815935499;Ростелеком;Rostelekom;
73815936200;73815936239;Ростелеком;Rostelekom;
73815936300;73815936499;Ростелеком;Rostelekom;
73815937100;73815937451;Ростелеком;Rostelekom;
73815937452;73815937499;Ростелеком;Rostelekom;
73815938400;73815938699;Ростелеком;Rostelekom;
73816021000;73816022103;Ростелеком;Rostelekom;
73816022104;73816022199;Ростелеком;Rostelekom;
73816023100;73816023199;Ростелеком;Rostelekom;
73816023210;73816023259;Ростелеком;Rostelekom;
73816023510;73816023559;Ростелеком;Rostelekom;
73816023700;73816023799;Ростелеком;Rostelekom;
73816024100;73816024199;Ростелеком;Rostelekom;
73816024210;73816024259;Ростелеком;Rostelekom;
73816024300;73816024399;Ростелеком;Rostelekom;
73816024500;73816024599;Ростелеком;Rostelekom;
73816025100;73816025199;Ростелеком;Rostelekom;
73816025300;73816025399;Ростелеком;Rostelekom;
